运单编号,签收省份,重量,价格
401193899848,浙江省,0.2,3.7
402820417447,贵州省,0.2,5.6
401148272098,江苏省,0.25,3.7
401195247794,浙江省,0.2,3.7
402563929046,上海,0.2,3.7
402169984082,江苏省,1.1,4.7
402825295252,贵州省,0.2,5.6
402570595651,湖南省,0.2,5.2
401194919861,江苏省,0.85,3.7
401149034154,浙江省,0.55,3.7
402828313009,四川省,0.2,5.6
401164643286,浙江省,0.2,3.7
401148548959,江苏省,0.2,3.7
401117277711,浙江省,0.2,3.7
401159299529,江苏省,0.2,3.7
402882736517,云南省,0.2,5.6
401146598965,浙江省,0.2,3.7
402536344180,上海,0.2,3.7
757195930009,浙江省,0.4,3.7
401237193521,浙江省,0.45,3.7
401244501266,江苏省,0.95,3.7
401273704646,安徽省,0.5,3.7
402966984690,云南省,0.2,5.6
402670556350,上海,0.2,3.7
401242262039,江苏省,0.2,3.7
401236141125,江苏省,0.2,3.7
402642537773,广东省,0.2,5.2
401235033667,安徽省,0.2,3.7
402850683903,陕西省,0.2,5.6
402140363647,浙江省,1.1,4.7
401272419111,安徽省,0.35,3.7
401261523491,江苏省,0.5,3.7
401282405292,江苏省,0.2,3.7
402830809726,四川省,0.2,5.6
401266782811,浙江省,0.2,3.7
402806648752,四川省,0.2,5.6
401244841169,浙江省,0.2,3.7
402568386466,上海,0.2,3.7
402781850577,广东省,0.2,5.2
401190025581,浙江省,0.6,3.7
401022293226,浙江省,0.5,3.7
402695961604,广东省,0.2,5.2
757193007512,云南省,0.2,5.6
401159631801,浙江省,0.65,3.7
401242129675,江苏省,0.4,3.7
401188474240,江苏省,0.4,3.7
401198615520,浙江省,0.35,3.7
400847314225,江苏省,0.95,3.7
402547501546,江西省,0.2,5.2
401235877646,浙江省,0.5,3.7
402979107656,陕西省,0.2,5.6
401241401633,江苏省,0.7,3.7
401244841176,安徽省,0.4,3.7
401149992427,江苏省,0.25,3.7
401229185376,江苏省,0.25,3.7
402965635406,贵州省,0.2,5.6
402828313016,四川省,0.2,5.6
402872775793,贵州省,0.2,5.6
401361933931,江苏省,0.65,3.7
401380587504,浙江省,0.2,3.7
401355250716,浙江省,0.7,3.7
402704743430,陕西省,0.2,5.6
402984298990,四川省,0.2,5.6
401371457496,江苏省,0.2,3.7
402890665278,陕西省,0.2,5.6
401380587499,江苏省,0.3,3.7
402603044525,上海,0.2,3.7
401353057588,江苏省,0.25,3.7
401327772028,江苏省,0.4,3.7
401315505113,浙江省,0.45,3.7
401352984491,江苏省,0.25,3.7
402859915176,四川省,0.2,5.6
401331127121,安徽省,0.65,3.7
401328124604,安徽省,0.2,3.7
401321256685,江苏省,1,3.7
402889864376,四川省,0.2,5.6
401273550266,江苏省,0.2,3.7
401294431289,江苏省,0.3,3.7
401290172756,江苏省,0.2,3.7
402844379542,四川省,0.2,5.6
402971679654,四川省,0.2,5.6
402855923148,四川省,0.2,5.6
401351222280,浙江省,0.65,3.7
401328608120,浙江省,0.2,3.7
401329287744,浙江省,0.2,3.7
402806648706,四川省,0.2,5.6
401320855059,安徽省,0.8,3.7
401291975052,浙江省,0.2,3.7
402167759076,江苏省,1.1,4.7
402820976180,四川省,0.2,5.6
401351222302,江苏省,0.2,3.7
401328243578,浙江省,0.25,3.7
402781853333,上海,0.2,3.7
401329481356,江苏省,0.2,3.7
402966987417,四川省,0.2,5.6
401328506971,江苏省,0.35,3.7
401197938658,江苏省,0.3,3.7
402784946691,四川省,0.2,5.6
401315113546,浙江省,0.2,3.7
401243809489,江苏省,0.25,3.7
402813762810,重庆,0.2,5.6
401365649804,浙江省,0.2,3.7
402806648784,四川省,0.2,5.6
401284110179,浙江省,0.2,3.7
401188682383,浙江省,0.3,3.7
401118798506,浙江省,0.2,3.7
401121952126,江苏省,0.2,3.7
401118798564,江苏省,0.95,3.7
402941421072,四川省,0.2,5.6
402966984675,陕西省,0.2,5.6
402813537201,陕西省,0.2,5.6
401188682406,江苏省,0.45,3.7
402572557377,山东省,0.2,5.2
402729233146,上海,0.2,3.7
402719080026,湖南省,0.2,5.2
401148272086,浙江省,0.25,3.7
402984085223,四川省,0.2,5.6
402818672689,广西壮族自治区,0.2,5.6
402815763136,陕西省,0.2,5.6
402849412367,四川省,0.2,5.6
402695961567,河南省,0.2,5.2
401149992486,浙江省,0.3,3.7
401123656056,安徽省,0.35,3.7
401149992441,浙江省,0.2,3.7
402832417180,四川省,0.2,5.6
402388501885,上海,0.2,3.7
402906259271,陕西省,0.2,5.6
401148548934,浙江省,0.2,3.7
402909920771,陕西省,0.2,5.6
402619635279,湖南省,0.2,5.2
402905918671,贵州省,0.2,5.6
402945599122,四川省,0.2,5.6
402558712824,湖南省,0.2,5.2
401153963702,浙江省,0.5,3.7
401280256564,江苏省,0.2,3.7
402566954207,上海,0.2,3.7
402992274979,辽宁省,0.2,5.6
401325092129,浙江省,0.2,3.7
401523493175,江苏省,0.35,3.7
401507517845,江苏省,0.5,3.7
401425883937,江苏省,1,3.7
402421934936,江苏省,1.1,4.7
401502133109,江苏省,0.25,3.7
402700880614,上海,0.2,3.7
402853618486,四川省,0.2,5.6
402705519993,上海,0.2,3.7
401483159500,江苏省,0.35,3.7
402785980759,贵州省,0.2,5.6
401535155914,江苏省,0.35,3.7
401346233017,浙江省,0.2,3.7
402906417908,陕西省,0.2,5.6
401472688756,安徽省,0.3,3.7
401187105694,浙江省,0.3,3.7
401441301413,江苏省,0.6,3.7
402908500712,云南省,0.2,5.6
401513399250,浙江省,0.2,3.7
401441381796,江苏省,0.65,3.7
402969900646,四川省,0.2,5.6
402654684754,广东省,0.2,5.2
401443109336,浙江省,0.2,3.7
401464314780,浙江省,0.25,3.7
401485199976,江苏省,0.2,3.7
401472688788,江苏省,0.55,3.7
401465127963,浙江省,0.25,3.7
401346233049,江苏省,0.2,3.7
401472859759,浙江省,0.2,3.7
401489135626,浙江省,0.2,3.7
401489765400,江苏省,0.2,3.7
402945333566,四川省,0.2,5.6
402766694585,湖南省,0.2,5.2
401489765417,安徽省,0.85,3.7
401465784168,浙江省,0.25,3.7
401443109368,江苏省,0.4,3.7
402825489547,贵州省,0.2,5.6
401502228383,江苏省,0.2,3.7
401355250686,安徽省,0.45,3.7
402570595676,上海,0.2,3.7
402672031026,上海,0.2,3.7
401538261850,浙江省,0.5,3.7
402640254997,上海,0.2,3.7
401609306173,江苏省,0.3,3.7
402861760565,重庆,0.2,5.6
402825356486,陕西省,0.2,5.6
402931075439,重庆,0.2,5.6
402890503077,陕西省,0.2,5.6
402882898927,重庆,0.2,5.6
402872775809,重庆,0.2,5.6
401603671325,浙江省,0.7,3.7
402859316185,四川省,0.2,5.6
402607726729,上海,0.2,3.7
401572905520,江苏省,0.9,3.7
401541117865,江苏省,0.45,3.7
401561862002,江苏省,0.2,3.7
402548383336,上海,0.2,3.7
402512731468,浙江省,1.1,4.7
401557075586,江苏省,0.2,3.7
401553241776,浙江省,0.5,3.7
401572905468,江苏省,0.2,3.7
402676037756,上海,0.2,3.7
401561706616,江苏省,0.2,3.7
401587001724,浙江省,0.45,3.7
401605297785,安徽省,0.25,3.7
401553321534,江苏省,0.25,3.7
401553321497,江苏省,0.65,3.7
402906417986,陕西省,0.2,5.6
401429100797,江苏省,0.3,3.7
402885842507,四川省,0.2,5.6
401453043011,浙江省,0.8,3.7
402647438180,上海,0.2,3.7
401407233815,江苏省,0.25,3.7
401387357591,浙江省,0.25,3.7
401414611827,浙江省,0.75,3.7
402848880388,贵州省,0.2,5.6
402820417422,云南省,0.2,5.6
401407070732,浙江省,0.3,3.7
401440440220,江苏省,0.2,3.7
402834046454,重庆,0.2,5.6
401405156651,浙江省,0.2,3.7
757195930347,浙江省,0.45,3.7
402640803561,上海,0.2,3.7
402615853496,上海,0.2,3.7
401408494488,浙江省,0.2,3.7
401407070801,江苏省,0.2,3.7
401391195619,浙江省,0.2,3.7
402810598180,四川省,0.2,5.6
402844379535,陕西省,0.2,5.6
401428710428,江苏省,0.2,3.7
402642681573,上海,0.2,3.7
402855923079,四川省,0.2,5.6
401408828556,浙江省,0.3,3.7
401486278902,江苏省,0.2,3.7
401511774805,安徽省,0.4,3.7
401513399274,安徽省,0.2,3.7
402885842452,贵州省,0.2,5.6
401507517852,浙江省,0.4,3.7
402872145336,四川省,0.2,5.6
403014573575,重庆,0.2,5.6
402853618479,贵州省,0.2,5.6
401484419017,浙江省,0.6,3.7
401510271746,江苏省,0.9,3.7
401517670550,安徽省,0.2,3.7
402364510800,江苏省,1.1,4.7
401463831579,江苏省,0.2,3.7
402849412374,重庆,0.2,5.6
401355250647,浙江省,0.55,3.7
402828789063,黑龙江省,0.2,5.6
401485068808,江苏省,0.2,3.7
401419825344,浙江省,0.8,3.7
402755432191,上海,0.2,3.7
401022655232,浙江省,0.2,3.7
402811739046,云南省,0.2,5.6
401447083078,江苏省,0.2,3.7
403015192767,云南省,0.2,5.6
401361933949,浙江省,0.3,3.7
402707987786,上海,0.2,3.7
401447083066,江苏省,0.35,3.7
402670556335,上海,0.2,3.7
401464314696,浙江省,0.3,3.7
403147935681,陕西省,0.2,5.6
401459530995,浙江省,0.6,3.7
402640254980,上海,0.2,3.7
401292033289,江苏省,0.7,3.7
401502133047,江苏省,0.6,3.7
402573978768,湖南省,0.2,5.2
402559255995,上海,0.2,3.7
401440487903,江苏省,0.2,3.7
401466301951,江苏省,0.3,3.7
403157236226,陕西省,0.2,5.6
402565445885,上海,0.2,3.7
403136597801,四川省,0.2,5.6
401443109412,江苏省,0.2,3.7
401443109356,浙江省,0.35,3.7
401475179487,浙江省,0.2,3.7
401472688731,浙江省,0.75,3.7
403189391001,陕西省,0.2,5.6
402339741547,上海,0.2,3.7
402624223128,上海,0.2,3.7
401554147215,江苏省,0.25,3.7
402760855651,上海,0.2,3.7
403196830040,四川省,0.2,5.6
401539989664,浙江省,0.35,3.7
401560743363,浙江省,0.55,3.7
402700880607,山东省,0.2,5.2
402739012042,上海,0.2,3.7
402634842270,河南省,0.2,5.2
402558712831,上海,0.2,3.7
401560743376,浙江省,0.2,3.7
401561861933,浙江省,0.65,3.7
402696803952,广东省,0.2,5.2
401578282981,浙江省,0.4,3.7
403014314826,四川省,0.2,5.6
757193007507,北京,0.2,5.2
401553241795,浙江省,0.25,3.7
401592079894,浙江省,0.2,3.7
401605321306,浙江省,0.65,3.7
757193007594,云南省,0.2,5.6
401592079917,浙江省,0.6,3.7
401605321318,浙江省,0.2,3.7
401592016440,浙江省,0.35,3.7
401607888475,浙江省,0.2,3.7
401607096756,浙江省,0.25,3.7
401389584953,浙江省,0.2,3.7
401453124419,浙江省,0.2,3.7
401387357560,浙江省,0.2,3.7
403072513595,四川省,0.2,5.6
402649127000,湖南省,0.2,5.2
402670556374,上海,0.2,3.7
401428159805,浙江省,0.2,3.7
403078017137,云南省,0.2,5.6
401446443692,浙江省,0.2,3.7
401459868796,安徽省,0.5,3.7
401459526343,江苏省,0.6,3.7
401429100780,浙江省,0.65,3.7
401359638170,浙江省,0.2,3.7
401428159851,江苏省,0.5,3.7
403078653170,四川省,0.2,5.6
401409923379,浙江省,0.2,3.7
403129733032,四川省,0.2,5.6
402676290245,上海,0.2,3.7
402781471487,上海,0.2,3.7
401400053683,浙江省,0.2,3.7
403103296638,陕西省,0.2,5.6
402734400929,上海,0.2,3.7
401373735094,浙江省,0.2,3.7
403102813014,陕西省,0.2,5.6
401408828606,浙江省,0.2,3.7
401502133061,浙江省,0.4,3.7
402755432145,山东省,0.2,5.2
401475098761,江苏省,0.2,3.7
401502133079,江苏省,0.2,3.7
403213117116,四川省,0.2,5.6
401259906270,江苏省,0.5,3.7
401511774844,江苏省,0.2,3.7
403197637985,四川省,0.2,5.6
401507517838,江苏省,0.75,3.7
401527923356,安徽省,0.2,3.7
401266599396,浙江省,0.4,3.7
401425883912,江苏省,0.6,3.7
401512489720,浙江省,0.35,3.7
401518147514,浙江省,0.3,3.7
403052708116,陕西省,0.2,5.6
401182634108,浙江省,0.2,3.7
403068205658,四川省,0.2,5.6
402760855620,湖南省,0.2,5.2
401361933976,江苏省,0.35,3.7
401472859697,江苏省,0.2,3.7
403110354126,云南省,0.2,5.6
401443034387,江苏省,0.35,3.7
401484419049,浙江省,0.9,3.7
403216883884,陕西省,0.2,5.6
402345698072,安徽省,1.1,4.7
401417113411,江苏省,0.5,3.7
403175983983,重庆,0.2,5.6
403233558031,陕西省,0.2,5.6
403197637966,重庆,0.2,5.6
757193007459,浙江省,0.2,3.7
401466301890,江苏省,0.25,3.7
403103296677,四川省,0.2,5.6
401465127956,江苏省,0.35,3.7
402573978782,上海,0.2,3.7
757195930054,广东省,0.2,5.2
403205764202,四川省,0.2,5.6
402701552983,上海,0.2,3.7
757193007509,上海,0.2,3.7
401383314225,浙江省,0.5,3.7
401442225956,浙江省,0.2,3.7
757193007458,浙江省,0.3,3.7
401484117335,浙江省,0.35,3.7
401524051082,浙江省,0.2,3.7
757193007464,内蒙古自治区,0.2,8.2
402615853533,河北省,0.2,5.2
401503635114,浙江省,0.2,3.7
401524051151,浙江省,0.2,3.7
401441381751,浙江省,0.45,3.7
402739012016,上海,0.2,3.7
403197637946,四川省,0.2,5.6
403015192716,云南省,0.2,5.6
403109075052,四川省,0.2,5.6
401554147247,江苏省,0.2,3.7
402696803960,湖南省,0.2,5.2
401570711458,浙江省,0.5,3.7
402725733039,福建省,0.2,5.2
403125974952,四川省,0.2,5.6
403122570299,广西壮族自治区,0.2,5.6
402559255931,上海,0.2,3.7
403122570304,四川省,0.2,5.6
401587227169,江苏省,0.3,3.7
403136705592,陕西省,0.2,5.6
401605297792,江苏省,0.2,3.7
401605297822,浙江省,0.4,3.7
401592257228,江苏省,0.3,3.7
403038328426,贵州省,0.2,5.6
403129732988,四川省,0.2,5.6
401559808870,浙江省,0.2,3.7
401182634078,浙江省,0.7,3.7
403175458119,四川省,0.2,5.6
403197637992,云南省,0.2,5.6
401605321325,江苏省,0.65,3.7
402912652083,上海,0.2,3.7
402906259264,上海,0.2,3.7
402802867846,上海,0.2,3.7
401376820200,江苏省,0.25,3.7
401299694024,浙江省,0.2,3.7
401425695027,浙江省,0.2,3.7
401389356557,浙江省,0.2,3.7
403103296707,重庆,0.2,5.6
401426113963,浙江省,0.25,3.7
401426113995,江苏省,0.2,3.7
401438134107,浙江省,0.2,3.7
401410815173,江苏省,0.2,3.7
403155863176,贵州省,0.2,5.6
401389356589,浙江省,0.2,3.7
401343641246,浙江省,0.5,3.7
403205764234,贵州省,0.2,5.6
401384808830,浙江省,0.2,3.7
401408828632,安徽省,0.2,3.7
401402282967,江苏省,0.2,3.7
401390153340,浙江省,0.25,3.7
403041646696,重庆,0.2,5.6
401367822487,浙江省,0.8,3.7
401453703198,浙江省,0.25,3.7
401383314264,江苏省,0.2,3.7
401428710398,浙江省,0.5,3.7
403057364958,四川省,0.2,5.6
403085157508,陕西省,0.2,5.6
401346233031,浙江省,0.4,3.7
403015192735,陕西省,0.2,5.6
403072513588,陕西省,0.2,5.6
401428710386,浙江省,0.2,3.7
402935060739,上海,0.2,3.7
403078653249,重庆,0.2,5.6
403081030582,四川省,0.2,5.6
403188712558,陕西省,0.2,5.6
403153710159,重庆,0.2,5.6
403136597796,四川省,0.2,5.6
401527923331,浙江省,0.9,3.7
403193922800,四川省,0.2,5.6
403112552527,陕西省,0.2,5.6
401425883920,浙江省,0.2,3.7
401476447153,浙江省,0.3,3.7
401527008576,江苏省,0.3,3.7
401538261904,浙江省,0.25,3.7
402885842546,上海,0.2,3.7
402899384613,上海,0.2,3.7
401527008544,江苏省,0.4,3.7
403184293324,贵州省,0.2,5.6
403085157515,四川省,0.2,5.6
403021488896,重庆,0.2,5.6
403121544236,陕西省,0.2,5.6
403136597833,四川省,0.2,5.6
403122570329,云南省,0.2,5.6
401475179462,江苏省,0.2,3.7
403114582315,陕西省,0.2,5.6
401359638187,江苏省,0.4,3.7
401484419024,江苏省,0.3,3.7
401475098715,浙江省,0.45,3.7
401493884639,安徽省,0.2,3.7
403147935729,四川省,0.2,5.6
403120250116,贵州省,0.2,5.6
401446443708,浙江省,0.2,3.7
402945567191,上海,0.2,3.7
403128457067,重庆,0.2,5.6
401442225936,浙江省,0.2,3.7
401459526304,安徽省,0.4,3.7
403191657890,重庆,0.2,5.6
401355250709,安徽省,0.5,3.7
401452080919,浙江省,0.5,3.7
401504664507,浙江省,0.55,3.7
402950861942,上海,0.2,3.7
403197638022,四川省,0.2,5.6
403175983944,云南省,0.2,5.6
401589161991,安徽省,0.75,3.7
402887844277,上海,0.2,3.7
403043072055,四川省,0.2,5.6
402935060753,浙江省,1.1,4.7
401541117880,浙江省,0.25,3.7
402908803750,上海,0.2,3.7
401583706209,江苏省,0.25,3.7
401578282928,浙江省,0.2,3.7
401587814226,江苏省,0.2,3.7
403043072048,云南省,0.2,5.6
401587001788,江苏省,0.85,3.7
757195930022,江苏省,0.2,3.7
401567349164,江苏省,0.5,3.7
401526437743,江苏省,0.2,3.7
401580790876,江苏省,0.45,3.7
402921200172,上海,0.2,3.7
403124828680,云南省,0.2,5.6
402962565223,上海,0.2,3.7
401609306159,浙江省,0.4,3.7
402965635344,上海,0.2,3.7
402714781489,山东省,0.2,5.2
403110354160,云南省,0.2,5.6
401572581316,浙江省,0.6,3.7
401577508337,江苏省,0.2,3.7
401607096743,江苏省,0.2,3.7
401605297766,江苏省,0.55,3.7
401592257216,江苏省,0.4,3.7
401376343192,安徽省,0.3,3.7
401384808822,浙江省,0.45,3.7
403196962026,重庆,0.2,5.6
401391829899,浙江省,0.2,3.7
401389749795,浙江省,0.2,3.7
403197705286,四川省,0.2,5.6
401360309985,江苏省,0.65,3.7
401453124433,江苏省,0.8,3.7
403295344836,云南省,0.2,5.6
401389340944,浙江省,0.2,3.7
403262717370,重庆,0.2,5.6
401383314218,安徽省,0.25,3.7
401426799757,浙江省,0.5,3.7
402961696545,上海,0.2,3.7
401428159837,浙江省,0.25,3.7
401359638155,浙江省,0.6,3.7
401391829929,浙江省,0.4,3.7
403276488166,云南省,0.2,5.6
401453042981,浙江省,0.2,3.7
403271911556,云南省,0.2,5.6
403264149644,四川省,0.2,5.6
403301296602,山西省,0.2,5.6
401259906287,浙江省,0.65,3.7
401273138213,浙江省,0.7,3.7
401525408203,江苏省,0.2,3.7
403262718618,四川省,0.2,5.6
402727438423,上海,0.2,3.7
403250503019,四川省,0.2,5.6
403294415939,重庆,0.2,5.6
403310326777,云南省,0.2,5.6
403282429554,云南省,0.2,5.6
401489135645,江苏省,0.2,3.7
401462392915,浙江省,0.35,3.7
401483159416,浙江省,0.65,3.7
401463831561,江苏省,0.25,3.7
402909920801,上海,0.2,3.7
403253766783,云南省,0.2,5.6
403281900550,陕西省,0.2,5.6
402846298668,北京,0.2,5.2
403249169066,四川省,0.2,5.6
401484919480,浙江省,0.45,3.7
403250502996,四川省,0.2,5.6
401361384033,浙江省,0.2,3.7
402806648760,上海,0.2,3.7
403264253081,重庆,0.2,5.6
401465784129,江苏省,0.6,3.7
403330263521,四川省,0.2,5.6
401510271792,浙江省,0.25,3.7
401458914816,浙江省,0.9,3.7
401452080889,江苏省,0.3,3.7
401509728074,安徽省,0.45,3.7
401453163425,浙江省,0.2,3.7
401484117328,江苏省,0.9,3.7
401511774812,浙江省,0.2,3.7
401486278910,江苏省,0.25,3.7
401526816872,江苏省,0.2,3.7
401504664445,安徽省,0.5,3.7
401249837421,浙江省,0.6,3.7
401503715180,浙江省,0.5,3.7
403268594427,四川省,0.2,5.6
401510271815,安徽省,0.25,3.7
403262718625,四川省,0.2,5.6
402888640553,上海,0.2,3.7
401504664491,江苏省,0.55,3.7
402925371824,上海,0.2,3.7
401417113328,浙江省,0.45,3.7
402950861873,上海,0.2,3.7
401487867725,浙江省,0.2,3.7
401419825320,浙江省,0.2,3.7
402991584478,上海,0.2,3.7
401570711419,浙江省,0.2,3.7
403273889036,四川省,0.2,5.6
403273889011,云南省,0.2,5.6
401587814245,浙江省,0.2,3.7
401580790869,浙江省,0.2,3.7
401595854848,江苏省,0.3,3.7
401567349189,浙江省,0.4,3.7
403289127161,重庆,0.2,5.6
401553321541,浙江省,0.2,3.7
402962565179,上海,0.2,3.7
401505623580,浙江省,0.35,3.7
402975820794,上海,0.2,3.7
401562002926,浙江省,0.2,3.7
401441381826,浙江省,0.2,3.7
401572694228,浙江省,0.5,3.7
401573365906,浙江省,0.2,3.7
401299694056,安徽省,0.8,3.7
403265740621,陕西省,0.2,5.6
402976745354,上海,0.2,3.7
401558039825,浙江省,0.35,3.7
403301296610,四川省,0.2,5.6
401595854855,浙江省,0.2,3.7
401596589476,江苏省,0.35,3.7
402810598202,上海,0.2,3.7
401596589469,江苏省,0.2,3.7
401572905490,江苏省,0.95,3.7
402849412399,上海,0.2,3.7
402853618493,上海,0.2,3.7
401561706628,江苏省,0.2,3.7
401554147261,安徽省,0.2,3.7
403267958132,贵州省,0.2,5.6
401587814176,江苏省,0.7,3.7
402820390593,上海,0.2,3.7
401004042283,陕西省,0.2,5.6
401605321364,浙江省,0.25,3.7
401607394172,浙江省,0.9,3.7
401609306166,浙江省,0.25,3.7
401607888482,浙江省,0.2,3.7
401459526368,浙江省,1,3.7
401592079900,浙江省,0.3,3.7
401272666107,重庆,0.2,5.6
401064381297,四川省,0.25,5.6
401068691895,陕西省,0.25,5.6
402892565253,湖南省,0.2,5.2
401387357552,浙江省,0.7,3.7
401400053706,浙江省,0.25,3.7
401409923361,安徽省,0.3,3.7
401387357577,浙江省,0.2,3.7
401407953689,江苏省,0.2,3.7
401107125746,四川省,0.25,5.6
400978124026,陕西省,0.25,5.6
401389340912,浙江省,0.2,3.7
401373735087,浙江省,0.2,3.7
401426114006,浙江省,0.2,3.7
